Heart_Rate_bpm,Temperature_C,Humidity_percent,Respiratory_Rate_breaths_min,Health_Status
68,38,81,12,Respiratory_Infection
71,39,91,17,Normal
93,39,78,15,Heat_Stress
84,40,111,24,Heat_Stress
63,38,69,17,Normal
77,38,71,18,Heat_Stress
74,38,68,22,Heat_Stress
87,38,78,24,Heat_Stress
67,40,77,16,Respiratory_Infection
71,37,53,14,Fever
95,38,50,28,Respiratory_Infection
80,38,80,27,Fever
81,38,43,14,Respiratory_Infection
45,40,64,16,Normal
79,39,50,17,Respiratory_Infection
66,38,64,17,Respiratory_Infection
68,38,57,9,Respiratory_Infection
68,39,46,22,Fever
69,38,65,26,Heat_Stress
76,39,50,29,Normal
81,37,72,22,Fever
72,40,83,14,Respiratory_Infection
67,38,70,28,Normal
61,37,46,15,Normal
81,40,59,13,Normal
80,39,87,8,Normal
59,38,75,7,Fever
83,39,76,10,Respiratory_Infection
82,38,83,25,Normal
89,37,70,25,Respiratory_Infection
49,40,64,19,Fever
75,37,54,23,Normal
80,38,74,24,Normal
60,40,68,15,Heat_Stress
73,40,85,17,Normal
61,39,51,22,Heat_Stress
75,40,65,10,Respiratory_Infection
55,37,57,22,Respiratory_Infection
81,39,53,17,Normal
60,40,57,16,Heat_Stress
75,39,60,28,Heat_Stress
60,40,70,21,Fever
65,36,83,8,Fever
102,38,85,17,Normal
92,37,63,23,Heat_Stress
61,38,75,22,Heat_Stress
80,41,56,20,Respiratory_Infection
75,37,55,26,Fever
54,37,67,23,Heat_Stress
100,41,77,25,Fever
62,39,64,20,Fever
64,38,55,22,Fever
81,38,55,21,Respiratory_Infection
71,39,89,20,Heat_Stress
71,40,65,13,Normal
53,36,66,15,Heat_Stress
64,38,50,20,Fever
66,38,65,9,Normal
63,36,75,20,Respiratory_Infection
70,37,70,14,Respiratory_Infection
81,38,40,10,Fever
65,37,76,26,Fever
88,38,83,16,Heat_Stress
51,38,46,15,Normal
57,38,59,25,Normal
82,37,69,23,Heat_Stress
70,38,51,25,Respiratory_Infection
65,38,31,17,Normal
74,39,71,20,Heat_Stress
45,38,58,22,Fever
82,39,66,17,Fever
77,38,26,15,Heat_Stress
58,39,49,18,Heat_Stress
66,40,64,29,Respiratory_Infection
72,38,75,9,Fever
73,38,73,9,Fever
58,41,85,25,Fever
57,38,46,13,Fever
48,39,73,21,Heat_Stress
69,39,65,23,Fever
83,38,61,19,Normal
81,41,70,14,Respiratory_Infection
44,39,52,17,Respiratory_Infection
79,38,66,16,Fever
67,38,63,27,Normal
80,38,72,14,Heat_Stress
38,40,37,22,Fever
93,38,48,25,Fever
88,41,73,20,Normal
52,38,99,25,Respiratory_Infection
87,39,73,14,Normal
75,38,81,25,Heat_Stress
47,40,73,24,Normal
61,38,95,21,Normal
88,37,77,27,Fever
61,41,28,23,Normal
75,38,57,25,Heat_Stress
85,38,60,17,Fever
74,38,57,23,Fever
56,39,56,14,Heat_Stress
51,38,71,26,Normal
62,40,68,19,Respiratory_Infection
87,39,70,16,Normal
63,40,91,21,Heat_Stress
78,40,81,24,Heat_Stress
92,38,81,21,Respiratory_Infection
72,39,62,14,Heat_Stress
82,37,74,24,Fever
70,38,68,21,Fever
78,40,81,24,Heat_Stress
63,40,60,15,Heat_Stress
48,38,58,18,Respiratory_Infection
68,36,45,25,Fever
74,40,75,20,Fever
82,39,76,13,Fever
81,38,70,13,Respiratory_Infection
86,36,60,11,Normal
48,39,92,14,Respiratory_Infection
68,38,82,17,Heat_Stress
70,38,55,18,Heat_Stress
84,40,111,24,Heat_Stress
73,38,44,19,Fever
67,38,82,27,Normal
79,37,92,31,Fever
61,39,62,27,Fever
82,40,97,12,Normal
36,40,64,11,Respiratory_Infection
83,39,41,27,Normal
60,38,17,24,Fever
39,38,63,12,Respiratory_Infection
35,38,75,16,Respiratory_Infection
88,38,86,18,Normal
86,39,71,24,Fever
40,38,30,21,Normal
82,39,73,13,Respiratory_Infection
86,39,80,24,Respiratory_Infection
50,39,86,21,Respiratory_Infection
80,38,75,29,Normal
71,40,62,26,Respiratory_Infection
66,39,64,29,Heat_Stress
85,38,54,16,Fever
72,38,69,18,Fever
69,38,76,17,Respiratory_Infection
63,38,65,16,Normal
83,36,56,13,Heat_Stress
67,41,35,28,Respiratory_Infection
80,36,91,13,Fever
94,38,62,9,Fever
56,38,81,15,Normal
86,40,63,16,Fever
88,38,63,28,Fever
56,39,79,23,Heat_Stress
43,38,70,10,Fever
63,38,61,17,Respiratory_Infection
76,37,73,20,Respiratory_Infection
104,37,39,24,Fever
90,39,78,13,Fever
61,40,97,25,Fever
61,38,58,17,Normal
61,38,73,26,Heat_Stress
79,36,78,19,Heat_Stress
41,39,58,27,Heat_Stress
92,38,58,18,Heat_Stress
74,39,70,25,Respiratory_Infection
73,38,73,17,Normal
83,38,66,20,Fever
65,39,69,21,Fever
70,39,73,21,Normal
71,40,42,12,Normal
92,39,96,14,Heat_Stress
63,40,49,20,Normal
46,36,38,13,Normal
63,39,57,6,Normal
68,38,59,26,Fever
75,38,74,9,Heat_Stress
90,39,58,22,Normal
77,39,67,16,Heat_Stress
77,38,61,16,Respiratory_Infection
52,37,66,31,Normal
60,38,78,22,Normal
62,39,81,16,Normal
88,37,66,12,Fever
65,38,83,18,Normal
86,38,87,13,Heat_Stress
80,38,76,20,Fever
61,38,73,26,Heat_Stress
68,41,71,14,Respiratory_Infection
56,38,62,15,Heat_Stress
89,39,31,19,Fever
49,40,64,19,Fever
92,38,68,18,Fever
86,39,81,13,Respiratory_Infection
58,40,62,18,Fever
72,39,59,20,Respiratory_Infection
87,41,94,22,Heat_Stress
65,37,58,11,Normal
45,38,86,25,Fever
79,40,76,17,Respiratory_Infection
73,38,73,9,Fever
71,37,54,24,Respiratory_Infection
65,38,70,29,Heat_Stress
52,35,54,18,Normal
49,38,71,23,Respiratory_Infection
69,40,89,15,Respiratory_Infection
49,39,51,19,Normal
94,39,80,16,Normal
89,40,47,13,Normal
81,39,96,14,Fever
65,37,40,22,Normal
88,39,73,18,Normal
75,39,41,15,Normal
67,37,73,17,Heat_Stress
80,37,56,25,Normal
58,39,70,18,Normal
87,39,76,23,Fever
54,39,79,23,Respiratory_Infection
68,38,84,20,Respiratory_Infection
92,38,80,14,Fever
48,40,78,21,Respiratory_Infection
59,39,60,29,Heat_Stress
67,40,84,11,Normal
78,37,54,19,Normal
68,37,77,12,Respiratory_Infection
85,38,66,13,Heat_Stress
88,40,68,23,Respiratory_Infection
105,38,74,18,Fever
77,38,26,15,Heat_Stress
41,40,73,28,Normal
72,40,56,21,Fever
83,37,42,25,Fever
74,38,75,14,Normal
55,37,57,22,Respiratory_Infection
68,40,76,12,Respiratory_Infection
69,39,69,24,Heat_Stress
62,36,60,17,Respiratory_Infection
84,41,59,12,Normal
44,37,31,23,Heat_Stress
76,40,96,31,Heat_Stress
50,38,52,22,Fever
61,38,75,22,Heat_Stress
73,40,60,17,Fever
93,40,68,20,Normal
81,38,97,22,Heat_Stress
78,40,77,22,Normal
68,39,44,19,Heat_Stress
70,38,61,20,Respiratory_Infection
52,41,82,21,Heat_Stress
55,40,75,17,Respiratory_Infection
76,41,51,22,Fever
79,38,73,29,Fever
59,36,47,19,Respiratory_Infection
85,39,73,16,Normal
83,40,70,19,Respiratory_Infection
66,41,71,23,Normal
59,40,49,22,Respiratory_Infection
67,41,35,28,Respiratory_Infection
35,39,78,20,Fever
62,37,68,26,Respiratory_Infection
71,38,55,14,Heat_Stress
61,39,51,22,Heat_Stress
74,37,50,16,Fever
84,38,40,26,Respiratory_Infection
61,35,55,26,Fever
62,38,62,7,Normal
78,40,59,17,Heat_Stress
65,39,58,18,Respiratory_Infection
64,39,82,26,Fever
78,38,81,17,Respiratory_Infection
67,39,67,23,Normal
45,36,70,25,Normal
79,38,51,26,Respiratory_Infection
65,39,93,15,Fever
95,37,72,19,Fever
109,37,91,22,Heat_Stress
93,38,63,13,Normal
71,39,68,18,Fever
77,38,71,18,Heat_Stress
79,36,46,20,Heat_Stress
69,39,75,15,Heat_Stress
88,38,64,23,Fever
68,38,30,28,Normal
73,40,72,18,Heat_Stress
87,39,102,19,Fever
72,38,91,15,Normal
58,38,78,23,Heat_Stress
81,38,69,30,Respiratory_Infection
54,41,64,22,Fever
94,38,62,9,Fever
59,39,90,22,Fever
67,39,50,25,Respiratory_Infection
58,39,49,18,Heat_Stress
57,39,64,24,Respiratory_Infection
50,39,89,19,Fever
89,36,62,16,Respiratory_Infection
98,39,63,17,Respiratory_Infection
69,38,83,18,Respiratory_Infection
40,38,63,27,Fever
90,37,50,31,Heat_Stress
81,38,43,18,Heat_Stress
65,38,80,21,Respiratory_Infection
69,39,53,14,Heat_Stress
72,41,61,18,Fever
82,38,66,17,Normal
60,38,85,25,Fever
53,38,62,21,Normal
74,39,67,19,Respiratory_Infection
60,39,81,16,Heat_Stress
71,40,54,21,Respiratory_Infection
88,40,48,22,Respiratory_Infection
40,38,63,27,Fever
71,39,72,22,Respiratory_Infection
58,38,45,26,Normal
88,40,68,23,Respiratory_Infection
87,39,85,34,Heat_Stress
63,37,74,15,Respiratory_Infection
100,40,75,29,Normal
66,39,79,20,Normal
77,39,80,27,Respiratory_Infection
60,37,77,4,Normal
75,39,86,25,Fever
55,40,64,20,Normal
79,39,53,16,Respiratory_Infection
61,39,89,16,Respiratory_Infection
65,39,51,12,Normal
73,39,46,19,Normal
50,39,60,25,Normal
67,37,60,20,Respiratory_Infection
57,37,84,20,Normal
84,41,55,14,Heat_Stress
61,38,75,22,Heat_Stress
74,38,68,22,Heat_Stress
59,39,85,22,Fever
80,40,56,19,Respiratory_Infection
77,38,49,18,Heat_Stress
72,38,31,16,Respiratory_Infection
73,38,60,19,Normal
72,39,80,12,Respiratory_Infection
52,39,51,25,Respiratory_Infection
57,40,90,19,Respiratory_Infection
69,38,81,13,Fever
68,41,75,20,Fever
50,37,60,19,Respiratory_Infection
60,40,54,21,Fever
86,39,72,17,Normal
78,39,88,14,Respiratory_Infection
64,39,59,17,Fever
60,38,85,25,Fever
59,39,74,12,Fever
96,38,44,24,Fever
74,38,70,27,Respiratory_Infection
66,39,90,26,Respiratory_Infection
69,39,60,23,Fever
51,38,81,8,Fever
63,39,69,12,Normal
68,37,75,20,Respiratory_Infection
58,39,92,15,Respiratory_Infection
67,39,88,24,Heat_Stress
61,38,62,15,Heat_Stress
64,40,73,21,Normal
71,40,82,26,Normal
58,37,94,13,Respiratory_Infection
95,39,60,21,Heat_Stress
84,39,71,16,Normal
85,38,54,16,Fever
77,37,56,19,Heat_Stress
77,38,63,28,Fever
70,38,96,24,Normal
77,39,64,35,Respiratory_Infection
66,37,63,15,Respiratory_Infection
59,39,90,22,Fever
82,41,91,22,Normal
74,38,71,20,Normal
85,38,42,28,Respiratory_Infection
64,39,72,24,Normal
83,36,54,20,Respiratory_Infection
47,39,107,26,Respiratory_Infection
73,38,77,18,Heat_Stress
37,41,82,17,Respiratory_Infection
82,36,47,28,Heat_Stress
97,39,90,20,Heat_Stress
83,37,50,21,Fever
70,39,29,25,Heat_Stress
80,39,87,18,Fever
88,39,90,23,Respiratory_Infection
87,36,46,26,Fever
82,39,88,18,Heat_Stress
58,39,68,18,Fever
51,38,41,18,Normal
66,39,63,14,Fever
70,37,28,21,Heat_Stress
54,37,55,9,Respiratory_Infection
94,38,57,10,Heat_Stress
63,39,48,8,Respiratory_Infection
89,39,61,28,Respiratory_Infection
67,39,49,21,Fever
45,38,62,22,Heat_Stress
75,39,40,20,Respiratory_Infection
50,39,89,19,Fever
53,40,75,22,Fever
47,37,62,29,Respiratory_Infection
38,40,37,22,Fever
82,38,55,11,Respiratory_Infection
90,39,50,16,Fever
93,39,101,18,Heat_Stress
75,38,66,22,Fever
91,38,71,14,Respiratory_Infection
76,39,50,20,Respiratory_Infection
88,38,83,16,Heat_Stress
69,41,54,13,Fever
76,40,63,20,Respiratory_Infection
80,38,71,15,Normal
80,39,87,18,Fever
53,37,79,17,Respiratory_Infection
90,38,76,5,Respiratory_Infection
86,40,81,18,Heat_Stress
109,37,91,22,Heat_Stress
57,38,65,28,Normal
77,38,76,22,Normal
80,41,52,19,Fever
65,40,88,20,Fever
83,37,50,21,Fever
55,38,54,13,Respiratory_Infection
61,38,59,23,Fever
68,39,63,22,Fever
57,38,62,18,Respiratory_Infection
64,39,92,20,Normal
63,38,58,21,Fever
82,39,56,29,Fever
82,38,60,22,Respiratory_Infection
75,40,90,14,Normal
69,39,65,23,Fever
84,40,49,24,Normal
66,40,77,18,Normal
78,37,47,21,Normal
91,38,60,18,Normal
62,38,74,24,Normal
76,40,38,23,Respiratory_Infection
57,38,90,19,Fever
61,39,73,12,Normal
72,39,65,19,Normal
75,38,64,21,Heat_Stress
74,37,77,16,Heat_Stress
66,38,67,22,Fever
85,39,81,15,Respiratory_Infection
72,37,50,21,Fever
65,37,61,26,Normal
84,39,94,16,Normal
78,41,67,26,Fever
90,40,82,28,Heat_Stress
68,38,84,20,Heat_Stress
79,36,78,19,Heat_Stress
53,40,57,1,Normal
54,39,78,23,Fever
62,40,86,17,Fever
64,40,64,16,Heat_Stress
68,39,68,14,Heat_Stress
71,40,57,16,Heat_Stress
77,38,71,18,Heat_Stress
55,39,65,10,Fever
60,37,48,19,Heat_Stress
64,39,48,10,Normal
99,39,85,29,Normal
61,38,59,23,Fever
60,40,74,26,Fever
78,41,67,26,Fever
69,38,71,21,Normal
49,40,83,15,Respiratory_Infection
68,36,59,28,Fever
89,39,73,35,Respiratory_Infection
88,39,47,19,Heat_Stress
67,39,65,24,Heat_Stress
83,38,95,24,Respiratory_Infection
63,39,59,16,Respiratory_Infection
61,38,62,15,Heat_Stress
66,39,100,19,Fever
62,41,62,24,Respiratory_Infection
86,39,71,24,Fever
80,41,53,20,Fever
62,39,69,14,Normal
81,38,57,11,Heat_Stress
41,39,58,27,Heat_Stress
54,40,72,13,Heat_Stress
78,40,69,20,Heat_Stress
76,38,55,22,Normal
76,37,41,21,Respiratory_Infection
93,40,59,23,Normal
64,38,78,23,Respiratory_Infection
68,38,57,9,Respiratory_Infection
57,38,67,15,Fever
68,40,66,14,Normal
73,38,51,16,Normal
82,40,80,21,Respiratory_Infection
54,38,72,24,Fever
59,39,47,12,Fever
79,37,92,31,Fever
52,39,52,17,Normal
33,41,76,19,Heat_Stress
77,37,56,19,Heat_Stress
79,37,82,24,Normal
83,42,60,23,Respiratory_Infection
77,38,78,18,Fever
68,38,82,17,Heat_Stress
78,39,88,14,Respiratory_Infection
70,39,50,22,Respiratory_Infection
90,39,50,16,Fever
72,41,61,18,Fever
89,39,67,26,Fever
57,39,55,21,Respiratory_Infection
92,38,69,9,Fever
77,36,68,26,Heat_Stress
81,37,45,27,Normal
101,40,79,15,Respiratory_Infection
39,38,68,22,Fever
37,39,76,22,Normal
64,38,50,20,Fever
69,39,74,18,Normal
72,39,68,23,Respiratory_Infection
74,37,50,16,Fever
60,38,17,24,Fever
60,40,61,35,Heat_Stress
54,40,76,26,Heat_Stress
59,39,62,27,Fever
78,39,88,14,Respiratory_Infection
82,39,43,17,Normal
89,39,61,15,Fever
71,39,76,20,Normal
87,38,50,12,Respiratory_Infection
70,38,41,12,Normal
55,37,78,17,Respiratory_Infection
77,39,27,13,Normal
65,37,64,17,Respiratory_Infection
67,38,65,17,Heat_Stress
85,39,79,14,Heat_Stress
86,39,66,25,Fever
71,39,67,20,Respiratory_Infection
76,39,62,21,Respiratory_Infection
84,41,78,25,Normal
61,40,97,25,Fever
102,41,67,13,Normal
62,38,76,23,Heat_Stress
80,38,76,20,Fever
67,39,51,14,Normal
80,39,69,27,Respiratory_Infection
51,38,55,16,Normal
61,37,73,17,Respiratory_Infection
82,38,60,22,Respiratory_Infection
58,39,49,18,Heat_Stress
62,38,76,23,Heat_Stress
70,40,56,21,Respiratory_Infection
73,39,52,30,Normal
64,39,60,26,Respiratory_Infection
61,37,53,24,Normal
82,38,83,27,Normal
89,39,61,15,Fever
67,37,66,29,Normal
57,37,36,24,Heat_Stress
81,40,60,24,Normal
105,38,74,18,Fever
60,37,78,13,Normal
56,38,92,16,Heat_Stress
69,37,56,16,Respiratory_Infection
48,38,83,23,Heat_Stress
46,39,57,16,Normal
73,40,72,18,Heat_Stress
95,38,66,15,Heat_Stress
41,38,49,19,Respiratory_Infection
66,40,86,20,Heat_Stress
79,40,56,23,Normal
56,39,66,18,Respiratory_Infection
71,38,58,22,Respiratory_Infection
64,40,54,28,Normal
53,40,51,24,Heat_Stress
60,37,41,18,Normal
62,40,68,19,Respiratory_Infection
70,39,29,25,Heat_Stress
81,39,96,14,Fever
75,37,71,6,Fever
67,39,54,15,Normal
90,40,83,19,Respiratory_Infection
76,38,75,19,Heat_Stress
71,40,60,18,Fever
77,36,89,17,Normal
77,38,26,15,Heat_Stress
86,37,81,20,Heat_Stress
69,41,90,19,Fever
68,39,68,14,Heat_Stress
70,37,82,29,Normal
73,37,70,22,Heat_Stress
94,39,80,15,Respiratory_Infection
74,37,50,16,Fever
56,40,57,29,Respiratory_Infection
83,40,41,10,Normal
55,40,74,22,Respiratory_Infection
59,40,89,11,Heat_Stress
73,37,70,22,Heat_Stress
56,38,86,6,Normal
73,35,82,16,Heat_Stress
63,39,57,12,Normal
67,38,63,26,Respiratory_Infection
73,38,35,26,Fever
83,39,67,25,Normal
87,39,81,12,Heat_Stress
51,38,41,18,Respiratory_Infection
69,37,50,15,Heat_Stress
80,41,53,20,Fever
60,39,74,26,Heat_Stress
80,37,57,14,Normal
91,38,66,17,Fever
60,38,17,24,Fever
86,37,81,20,Heat_Stress
57,38,69,21,Normal
89,39,61,28,Respiratory_Infection
72,39,67,13,Heat_Stress
45,38,74,14,Normal
72,39,60,22,Heat_Stress
68,38,82,17,Heat_Stress
76,41,51,22,Fever
84,38,65,18,Normal
59,39,85,22,Fever
64,39,59,17,Fever
94,37,49,21,Normal
102,40,69,24,Respiratory_Infection
56,38,84,26,Respiratory_Infection
65,40,85,32,Respiratory_Infection
67,39,47,15,Respiratory_Infection
70,40,53,12,Fever
79,38,55,27,Fever
44,37,31,23,Heat_Stress
80,40,59,18,Respiratory_Infection
59,37,83,15,Fever
73,39,73,16,Respiratory_Infection
62,39,80,19,Normal
81,38,49,17,Heat_Stress
63,40,52,28,Respiratory_Infection
72,39,89,18,Respiratory_Infection
78,38,78,13,Heat_Stress
78,38,79,17,Normal
83,40,70,19,Respiratory_Infection
59,38,74,23,Fever
88,38,64,19,Normal
83,39,57,16,Fever
96,39,52,9,Normal
58,39,68,18,Fever
61,38,59,23,Fever
72,39,67,13,Respiratory_Infection
64,40,102,19,Normal
74,38,70,27,Respiratory_Infection
92,37,63,23,Heat_Stress
76,38,102,16,Heat_Stress
58,38,72,13,Fever
84,39,85,19,Normal
58,38,53,22,Respiratory_Infection
51,37,96,24,Heat_Stress
71,39,73,29,Normal
65,39,58,18,Respiratory_Infection
56,38,62,15,Heat_Stress
59,38,47,19,Respiratory_Infection
55,37,69,15,Heat_Stress
75,39,63,22,Fever
62,38,76,23,Heat_Stress
82,38,60,22,Respiratory_Infection
83,38,99,12,Fever
63,37,46,15,Respiratory_Infection
33,38,87,20,Heat_Stress
73,41,91,29,Fever
48,38,83,23,Heat_Stress
83,37,56,14,Respiratory_Infection
56,38,48,18,Fever
50,39,86,21,Respiratory_Infection
76,38,93,18,Heat_Stress
81,36,74,18,Normal
83,39,70,24,Heat_Stress
95,37,58,13,Heat_Stress
78,38,76,18,Fever
55,36,73,21,Normal
59,38,73,18,Fever
71,40,85,12,Respiratory_Infection
73,41,75,31,Fever
59,40,66,20,Fever
62,38,76,23,Heat_Stress
80,39,74,24,Heat_Stress
67,38,79,13,Heat_Stress
83,35,67,17,Normal
63,37,83,22,Fever
80,40,48,17,Heat_Stress
77,38,49,23,Respiratory_Infection
90,38,53,22,Heat_Stress
67,40,98,26,Fever
66,37,82,22,Normal
83,39,87,17,Respiratory_Infection
80,38,66,20,Normal
64,38,67,14,Normal
54,41,71,19,Normal
63,39,59,16,Respiratory_Infection
62,39,63,23,Respiratory_Infection
83,40,60,26,Normal
70,37,60,12,Fever
71,40,68,14,Normal
59,37,55,19,Normal
76,38,75,19,Heat_Stress
61,39,51,22,Heat_Stress
66,39,52,27,Heat_Stress
71,38,81,11,Respiratory_Infection
71,39,55,13,Normal
75,39,65,21,Normal
61,39,66,13,Heat_Stress
64,39,60,26,Respiratory_Infection
76,40,63,20,Respiratory_Infection
38,40,37,22,Fever
80,38,54,22,Normal
56,39,90,15,Respiratory_Infection
89,40,67,18,Normal
71,37,68,21,Heat_Stress
54,40,72,13,Heat_Stress
75,38,61,13,Respiratory_Infection
68,39,84,6,Normal
71,39,89,20,Heat_Stress
75,38,46,18,Normal
40,38,115,25,Respiratory_Infection
55,38,54,13,Respiratory_Infection
92,38,69,9,Fever
60,40,69,21,Normal
69,37,66,22,Fever
59,39,85,22,Fever
89,40,80,22,Respiratory_Infection
87,39,55,11,Normal
52,39,51,25,Respiratory_Infection
65,38,64,20,Fever
79,36,46,20,Heat_Stress
60,38,48,15,Fever
46,38,83,20,Normal
78,37,54,12,Fever
80,39,44,27,Respiratory_Infection
62,40,80,17,Normal
41,40,79,11,Fever
55,39,65,10,Fever
71,37,56,23,Fever
87,41,45,29,Respiratory_Infection
81,38,49,17,Heat_Stress
64,39,77,19,Heat_Stress
63,39,48,28,Fever
66,38,47,21,Normal
68,36,45,25,Fever
90,40,70,13,Heat_Stress
76,37,70,27,Fever
74,42,79,28,Fever
105,38,58,17,Respiratory_Infection
68,36,77,22,Normal
89,38,76,21,Heat_Stress
71,38,47,16,Respiratory_Infection
104,39,75,20,Respiratory_Infection
91,39,49,16,Normal
82,37,69,23,Heat_Stress
78,40,69,20,Heat_Stress
67,36,73,18,Respiratory_Infection
75,40,89,22,Respiratory_Infection
74,39,74,18,Normal
64,39,52,21,Fever
70,38,55,18,Heat_Stress
56,37,71,8,Fever
74,37,46,20,Normal
70,40,53,12,Fever
75,39,40,20,Respiratory_Infection
66,39,52,14,Respiratory_Infection
66,40,78,24,Heat_Stress
75,37,55,26,Fever
72,39,68,23,Respiratory_Infection
88,40,68,23,Respiratory_Infection
60,39,66,16,Normal
72,39,34,9,Normal
66,38,73,26,Fever
55,39,57,22,Fever
58,39,84,21,Heat_Stress
75,40,64,26,Respiratory_Infection
50,34,86,25,Fever
88,37,77,27,Fever
57,38,82,20,Fever
91,38,66,17,Fever
49,38,35,15,Normal
59,40,89,11,Heat_Stress
67,39,60,13,Normal
59,39,85,22,Fever
89,38,67,18,Fever
76,39,97,19,Respiratory_Infection
49,39,48,19,Heat_Stress
69,39,98,24,Fever
38,36,52,18,Normal
60,37,53,11,Fever
58,39,63,12,Fever
71,39,75,24,Heat_Stress
78,37,87,33,Respiratory_Infection
83,38,59,18,Respiratory_Infection
83,38,81,21,Fever
61,40,85,15,Heat_Stress
72,39,63,17,Respiratory_Infection
56,39,40,23,Normal
64,39,69,20,Normal
86,41,58,14,Fever
69,38,65,26,Heat_Stress
79,40,57,24,Heat_Stress
83,39,59,26,Respiratory_Infection
76,39,78,21,Fever
58,39,61,20,Fever
101,39,53,15,Fever
97,39,67,14,Respiratory_Infection
95,38,43,19,Respiratory_Infection
65,40,72,13,Normal
97,39,90,20,Heat_Stress
91,39,93,31,Respiratory_Infection
68,40,73,34,Respiratory_Infection
51,38,66,6,Fever
96,39,32,22,Respiratory_Infection
55,38,54,13,Respiratory_Infection
70,38,85,16,Normal
73,41,75,31,Fever
56,41,57,15,Heat_Stress
63,37,56,29,Normal
89,41,103,18,Fever
64,39,56,25,Respiratory_Infection
53,38,81,20,Normal
84,42,71,25,Heat_Stress
65,38,52,11,Heat_Stress
71,39,89,20,Heat_Stress
78,40,81,24,Heat_Stress
73,40,73,19,Normal
98,38,91,23,Heat_Stress
95,37,72,19,Fever
56,39,39,17,Fever
93,38,59,23,Normal
96,38,58,21,Heat_Stress
61,39,92,20,Respiratory_Infection
50,38,52,9,Normal
43,38,59,21,Heat_Stress
62,39,58,21,Normal
78,40,59,26,Heat_Stress
71,39,54,24,Heat_Stress
68,40,86,17,Fever
58,40,62,18,Fever
48,40,84,25,Normal
89,40,89,13,Fever
80,39,63,12,Heat_Stress
78,37,68,18,Normal
58,41,60,17,Fever
74,38,68,22,Heat_Stress
93,38,65,14,Normal
72,39,62,14,Heat_Stress
71,38,35,17,Normal
71,38,72,27,Respiratory_Infection
58,40,86,34,Respiratory_Infection
58,40,54,27,Fever
100,37,62,22,Heat_Stress
80,39,62,20,Fever
76,37,87,17,Normal
75,37,65,13,Respiratory_Infection
66,39,93,20,Fever
79,38,48,17,Respiratory_Infection
